,territorio,anno,popolazione_totale,detenuti,detenuti_maschi,detenuti_stranieri,furti_con_strappo_denunciati,furti_denunciati,furti_in_abitazione_denunciati,omicidi_volontari_consumati,rapine_denunciate,rapine_in_banca_denunciate,vittime_di_omicidio_maschi,vittime_di_omicidio_femmine,indice_di_affollamento,rischio_di_criminalità_percepito_dalle_famiglie,stranieri_residenti,var_assoluta_popolazione_totale,var_perc_popolazione_totale,var_assoluta_detenuti,var_perc_detenuti,var_assoluta_detenuti_maschi,var_perc_detenuti_maschi,var_assoluta_detenuti_stranieri,var_perc_detenuti_stranieri,var_assoluta_furti_con_strappo_denunciati,var_perc_furti_con_strappo_denunciati,var_assoluta_furti_denunciati,var_perc_furti_denunciati,var_assoluta_furti_in_abitazione_denunciati,var_perc_furti_in_abitazione_denunciati,var_assoluta_omicidi_volontari_consumati,var_perc_omicidi_volontari_consumati,var_assoluta_rapine_denunciate,var_perc_rapine_denunciate,var_assoluta_rapine_in_banca_denunciate,var_perc_rapine_in_banca_denunciate,var_assoluta_vittime_di_omicidio_maschi,var_perc_vittime_di_omicidio_maschi,var_assoluta_vittime_di_omicidio_femmine,var_perc_vittime_di_omicidio_femmine,var_assoluta_stranieri_residenti,var_perc_stranieri_residenti
280,Umbria,2016,880673.0,1239.0,1206.0,362.0,143.6030286958779,16464.48613728433,3470.4065268170484,7.977946038659881,235.34940814046644,14.958648822487277,3.9889730193299404,3.9889730193299404,98.43166542195668,41.2,91879,-3074.0,-0.3478371072263897,-165.0,-11.752136752136755,-155.99999999999977,-11.45374449339206,-46.99999999999994,-11.491442542787278,-55.88865485382226,-28.015531203784995,-1711.2011509288532,-9.414780986238448,-762.8069981075882,-18.019572922940817,1.9931955321688761,33.30457184484257,-22.99232205639521,-8.89996441491454,7.976439898247772,114.23949046492558,1.9940561838329391,99.95685776726388,-0.0008606516640621287,-0.02157111636805764,-1919.0,-2.045885839783368
281,Umbria,2017,876189.0,1318.0,1272.0000000000002,425.99999999999994,144.69292679555195,14289.673873877959,3075.4731060958,3.9915290150497085,233.50444738040798,4.989411268812137,1.9957645075248542,1.9957645075248542,102.93012772351616,31.0,91115,-4484.0,-0.5091560658723515,79.0,6.376109765940274,66.00000000000023,5.472636815920406,63.99999999999994,17.6795580110497,1.089898099674059,0.7589659560608863,-2174.812263406371,-13.209111084745262,-394.93342072124824,-11.380033366968945,-3.9864170236101724,-49.96796173216287,-1.8449607600584557,-0.7839241129330987,-9.96923755367514,-66.6453078214419,-1.9932085118050862,-49.96796173216287,-1.9932085118050862,-49.96796173216287,-764.0,-0.8315284232523257
282,Umbria,2018,873744.0,1370.0,1313.9999999999998,488.00000000000006,165.5191346191597,14689.324645840125,3578.6034587238796,0.9971032205973468,202.4119537812616,5.982619323584085,0.9971032205973468,0.0,107.27136431784108,32.3,92827,-2445.0,-0.27904938318102923,52.0,3.9453717754172946,41.999999999999545,3.3018867924528017,62.000000000000114,14.553990610328672,20.826207823607746,14.393383481028565,399.6507719621659,2.796780216886141,503.13035262807944,16.359445694089803,-2.994425794452362,-75.01951716152239,-31.092493599146394,-13.315589466479338,0.9932080547719488,19.906317624692594,-0.9986612869275074,-50.039034323044774,-1.9957645075248542,-100.0,1712.0,1.878944191406462
283,Umbria,2019,870165.0,1431.0,1359.0,584.0,142.7767030563569,14875.734956899729,3815.0334432051723,4.992192414557933,220.65490472346067,5.9906308974695195,3.9937539316463466,0.9984384829115867,111.10271903323265,29.9,92399,-3579.0,-0.40961654672306835,61.0,4.45255474452555,45.00000000000023,3.424657534246589,95.99999999999994,19.67213114754096,-22.742431562802807,-13.74006190591227,186.41031105960428,1.2690189341849178,236.42998448129265,6.606766779507978,3.9950891939605864,400.6695707558942,18.242950942199087,9.012783386258661,0.008011573885434053,0.13391415117876004,2.996650711049,300.53565660471537,0.9984384829115867,inf,-428.0,-0.4610727482305843
284,Umbria,2020,865452.0,1471.0,1401.0000000000002,532.9999999999999,131.72909824996603,13343.55888409315,3438.927822495325,4.98973857007447,219.54849708327674,2.9938431420446823,1.9958954280297883,2.9938431420446823,96.97885196374622,18.3,92537,-4713.0,-0.5416214166278799,40.0,2.795248078266943,42.00000000000023,3.0905077262693315,-51.000000000000114,-8.732876712328785,-11.047604806390865,-7.737680286699256,-1532.1760728065783,-10.299834443446553,-376.10562070984724,-9.858514382874317,-0.0024538444834627526,-0.049153643924204626,-1.1064076401839316,-0.5014199170286116,-2.996787755424837,-50.0245768219621,-1.9978585036165584,-50.0245768219621,1.9954046591330956,199.8525390682274,138.0,0.14935226571715088
285,Umbria,2021,858812.0,1284.0,1237.0,377.0,77.78819405433342,8447.000046669284,1998.5582164728744,0.9972845391581203,171.53294073519675,3.9891381566324826,0.9972845391581202,0.0,104.71910112359552,18.4,89663,-6640.0,-0.7672291473126203,-187.0,-12.712440516655333,-164.00000000000023,-11.705924339757335,-155.9999999999999,-29.268292682926813,-53.94090419563261,-40.94835910382961,-4896.558837423867,-36.696048482695666,-1440.3696060224506,-41.88426394414123,-3.99245403091635,-80.01329077360387,-48.01555634808,-21.8701366604515,0.9952950145878003,33.24472817597422,-0.998610888871668,-50.03322693400969,-2.9938431420446823,-100.0,-2874.0,-3.105784713141768
286,Umbria,2022,856407.0,1398.0,1355.0,400.0,110.57254805528619,8277.998867922777,2291.1428876320565,3.9845963263166193,166.35689662371888,2.9884472447374644,1.9922981631583097,1.9922981631583097,106.3527653213752,25.1,88571,-2405.0,-0.280038005989669,114.0,8.878504672897192,118.0,9.539207760711399,23.0,6.10079575596818,32.784354000952774,42.145667989224165,-169.0011787465064,-2.0007242549163307,292.5846711591821,14.639787260015158,2.987311787158499,299.54458029403565,-5.176044111477864,-3.017521934441947,-1.0006909118950182,-25.085391194868343,0.9950136240001894,99.77229014701786,1.9922981631583097,inf,-1092.0,-1.217893668514325
287,Umbria,2023,853068.0,1423.0,1370.0000000000002,433.99999999999994,101.85698036227444,9494.66832631868,2599.350194931376,1.9971956933779296,167.76443824374616,0.9985978466889643,0.9985978466889648,0.9985978466889648,110.41666666666669,23.1,88579,-3339.0,-0.38988471602871,25.0,1.7882689556509401,15.000000000000227,1.1070110701107083,33.99999999999994,8.499999999999996,-8.71556769301175,-7.882216559442923,1216.6694583959033,14.69762774564387,308.2073072993194,13.45212072817763,-1.9874006329386897,-49.877088422049844,1.4075416200272741,0.8460975460554465,-1.9898493980485,-66.5847256146999,-0.9937003164693449,-49.877088422049844,-0.9937003164693449,-49.877088422049844,8.0,0.00903230176920733
288,Valle d'Aosta/Vallée d'Aoste,2008,126489.0,142.0,142.0,95.0,9.034663236034424,2401.212717843816,472.8140426858016,1.0038514706704915,21.08088088408032,2.007702941340983,0.0,1.0038514706704915,83.97790055248619,18.5,7594,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Valle d'Aosta/Vallée d'Aoste,2009,126930.0,152.0,152.0,98.0,8.02553802349974,2051.5281572571216,378.2034793574253,0.0,17.054268299936947,1.0031922529374675,0.0,0.0,133.70165745856352,13.3,8123,441.0,0.34864691791380853,10.0,7.042253521126751,10.0,7.042253521126751,3.0,3.157894736842115,-1.0091252125346841,-11.169483423685623,-349.68456058669426,-14.56283143880296,-94.61056332837632,-20.01010012116914,-1.0038514706704915,-100.0,-4.026612584143372,-19.100779546570823,-1.0045106884035155,-50.03283442582316,0.0,,-1.0038514706704915,-100.0,529.0,6.966025809849885
